TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS,SEASON_ID,GAME_DATE
1610612737,Atlanta Hawks,1,0,1,0.0,48.0,99.1,114.1,-14.9,0.529,1.0,14.0,0.195,0.686,0.421,0.175,0.475,0.549,101.84,0.405,10,Atlanta Hawks,22014,2015-03-11
1610612738,Boston Celtics,1,1,0,1.0,48.0,97.5,97.1,0.3,0.757,1.65,20.4,0.279,0.706,0.468,0.174,0.482,0.514,96.1,0.502,10,Boston Celtics,22014,2015-03-11
1610612751,Brooklyn Nets,1,0,1,0.0,48.0,100.9,106.4,-5.6,0.469,0.71,11.9,0.333,0.732,0.53,0.216,0.479,0.543,97.44,0.443,10,Brooklyn Nets,22014,2015-03-11
1610612766,Charlotte Hornets,1,0,1,0.0,48.0,100.5,108.4,-7.9,0.667,2.55,19.5,0.217,0.829,0.506,0.104,0.484,0.507,104.82,0.471,10,Charlotte Hornets,22014,2015-03-11
1610612741,Chicago Bulls,1,1,0,1.0,53.0,98.3,88.0,10.3,0.6,1.33,17.4,0.174,0.746,0.513,0.17,0.517,0.543,96.82,0.607,10,Chicago Bulls,22014,2015-03-11
1610612743,Denver Nuggets,1,1,0,1.0,48.0,114.1,99.1,14.9,0.667,1.47,20.0,0.314,0.805,0.579,0.188,0.577,0.62,101.84,0.595,10,Denver Nuggets,22014,2015-03-11
1610612765,Detroit Pistons,1,0,1,0.0,48.0,98.7,108.6,-9.9,0.429,1.2,13.2,0.373,0.75,0.538,0.151,0.449,0.474,98.0,0.41,10,Detroit Pistons,22014,2015-03-11
1610612744,Golden State Warriors,1,1,0,1.0,48.0,108.6,98.7,9.9,0.659,1.71,21.4,0.25,0.627,0.462,0.176,0.565,0.585,98.0,0.59,10,Golden State Warriors,22014,2015-03-11
1610612745,Houston Rockets,1,0,1,0.0,48.0,99.9,102.8,-2.9,0.553,1.91,15.8,0.214,0.636,0.4,0.11,0.478,0.494,101.14,0.45,10,Houston Rockets,22014,2015-03-11
1610612746,Los Angeles Clippers,1,1,0,1.0,48.0,120.4,107.1,13.3,0.629,1.57,16.6,0.282,0.711,0.494,0.14,0.559,0.621,100.26,0.584,10,Los Angeles Clippers,22014,2015-03-11
1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,97.1,97.5,-0.3,0.568,1.0,16.7,0.294,0.721,0.532,0.222,0.506,0.549,96.1,0.498,10,Memphis Grizzlies,22014,2015-03-11
1610612748,Miami Heat,1,1,0,1.0,48.0,106.4,100.9,5.6,0.622,2.09,17.5,0.268,0.667,0.47,0.113,0.494,0.532,97.44,0.557,10,Miami Heat,22014,2015-03-11
1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,98.9,95.1,3.9,0.769,1.3,21.6,0.314,0.816,0.607,0.235,0.544,0.564,96.88,0.571,10,Milwaukee Bucks,22014,2015-03-11
1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,107.3,109.6,-2.3,0.528,1.9,15.6,0.293,0.579,0.43,0.111,0.451,0.525,93.58,0.456,10,Minnesota Timberwolves,22014,2015-03-11
1610612760,Oklahoma City Thunder,1,0,1,0.0,48.0,107.1,120.4,-13.3,0.576,0.95,14.5,0.289,0.718,0.506,0.198,0.513,0.588,100.26,0.416,10,Oklahoma City Thunder,22014,2015-03-11
