TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS,SEASON_ID,GAME_DATE
1610612737,Atlanta Hawks,1,1,0,1.0,48.0,107.6,103.8,3.8,0.639,1.21,18.4,0.206,0.68,0.488,0.2,0.574,0.616,94.12,0.512,10,Atlanta Hawks,22013,2014-03-13
1610612741,Chicago Bulls,1,1,0,1.0,48.0,123.7,95.6,28.1,0.814,4.38,26.0,0.25,0.604,0.443,0.089,0.581,0.605,90.34,0.685,10,Chicago Bulls,22013,2014-03-13
1610612745,Houston Rockets,1,0,1,0.0,48.0,95.6,123.7,-28.1,0.571,1.0,12.7,0.396,0.75,0.557,0.176,0.386,0.463,90.34,0.315,10,Houston Rockets,22013,2014-03-13
1610612747,Los Angeles Lakers,1,0,1,0.0,48.0,95.3,122.2,-26.9,0.622,1.64,16.2,0.203,0.658,0.381,0.131,0.463,0.486,107.1,0.33,10,Los Angeles Lakers,22013,2014-03-13
1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,103.8,107.6,-3.8,0.649,2.67,18.0,0.32,0.794,0.512,0.096,0.433,0.483,94.12,0.488,10,Milwaukee Bucks,22013,2014-03-13
1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,122.2,95.3,26.9,0.533,1.33,16.6,0.342,0.797,0.619,0.168,0.579,0.641,107.1,0.67,10,Oklahoma City Thunder,22013,2014-03-13
1610612738,Boston Celtics,1,0,1,0.0,48.0,106.8,134.0,-27.2,0.441,1.36,12.8,0.314,0.647,0.447,0.128,0.469,0.505,86.34,0.327,10,Boston Celtics,22013,2014-03-12
1610612751,Brooklyn Nets,1,1,0,1.0,48.0,102.8,101.7,1.2,0.559,1.19,15.7,0.231,0.903,0.529,0.171,0.513,0.556,93.4,0.497,10,Brooklyn Nets,22013,2014-03-12
1610612766,Charlotte Bobcats,1,1,0,1.0,48.0,109.3,92.4,16.8,0.342,1.18,11.6,0.237,0.814,0.543,0.123,0.519,0.559,90.82,0.629,10,Charlotte Bobcats,22013,2014-03-12
1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,111.2,101.3,9.9,0.526,1.05,15.2,0.351,0.76,0.586,0.192,0.543,0.592,99.28,0.572,10,Cleveland Cavaliers,22013,2014-03-12
1610612742,Dallas Mavericks,1,1,0,1.0,48.0,117.0,107.2,9.9,0.619,2.0,21.1,0.147,0.756,0.494,0.141,0.614,0.641,93.26,0.535,10,Dallas Mavericks,22013,2014-03-12
1610612743,Denver Nuggets,1,1,0,1.0,48.0,114.8,112.3,2.5,0.638,2.14,20.5,0.279,0.851,0.578,0.134,0.565,0.585,102.14,0.547,10,Denver Nuggets,22013,2014-03-12
1610612765,Detroit Pistons,1,0,1,0.0,48.0,90.1,100.0,-9.9,0.441,0.88,12.4,0.188,0.667,0.419,0.176,0.494,0.491,98.78,0.394,10,Detroit Pistons,22013,2014-03-12
1610612744,Golden State Warriors,1,0,1,0.0,48.0,99.0,112.6,-13.6,0.75,2.25,20.5,0.136,0.732,0.424,0.121,0.488,0.527,98.78,0.429,10,Golden State Warriors,22013,2014-03-12
1610612746,Los Angeles Clippers,1,1,0,1.0,48.0,112.6,99.0,13.6,0.535,2.09,17.4,0.268,0.864,0.576,0.112,0.534,0.563,98.78,0.571,10,Los Angeles Clippers,22013,2014-03-12
1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,101.3,95.0,6.3,0.594,1.27,15.8,0.286,0.769,0.519,0.169,0.459,0.524,90.78,0.513,10,Memphis Grizzlies,22013,2014-03-12
1610612748,Miami Heat,1,0,1,0.0,48.0,101.7,102.8,-1.2,0.545,1.06,15.7,0.097,0.769,0.471,0.182,0.551,0.598,93.4,0.503,10,Miami Heat,22013,2014-03-12
1610612740,New Orleans Pelicans,1,0,1,0.0,48.0,95.0,101.3,-6.3,0.516,0.94,13.6,0.231,0.714,0.481,0.183,0.44,0.52,90.78,0.487,10,New Orleans Pelicans,22013,2014-03-12
1610612752,New York Knicks,1,1,0,1.0,48.0,134.0,106.8,27.2,0.476,2.5,16.9,0.353,0.686,0.553,0.092,0.594,0.64,86.34,0.673,10,New York Knicks,22013,2014-03-12
1610612753,Orlando Magic,1,0,1,0.0,48.0,112.3,114.8,-2.5,0.511,2.88,17.7,0.149,0.721,0.422,0.08,0.532,0.567,102.14,0.453,10,Orlando Magic,22013,2014-03-12
1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,93.0,109.5,-16.5,0.606,1.0,14.7,0.234,0.692,0.442,0.19,0.44,0.509,105.16,0.361,10,Philadelphia 76ers,22013,2014-03-12
1610612756,Phoenix Suns,1,0,1,0.0,48.0,101.3,111.2,-9.9,0.513,1.67,15.2,0.24,0.649,0.414,0.12,0.489,0.507,99.28,0.428,10,Phoenix Suns,22013,2014-03-12
1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,95.5,108.8,-13.2,0.406,1.08,10.7,0.259,0.694,0.466,0.127,0.41,0.468,94.44,0.388,10,Portland Trail Blazers,22013,2014-03-12
1610612758,Sacramento Kings,1,1,0,1.0,48.0,109.5,93.0,16.5,0.618,1.0,15.2,0.308,0.766,0.558,0.2,0.507,0.599,105.16,0.639,10,Sacramento Kings,22013,2014-03-12
1610612759,San Antonio Spurs,1,1,0,1.0,48.0,108.8,95.5,13.2,0.553,1.75,16.1,0.306,0.741,0.534,0.127,0.494,0.527,94.44,0.612,10,San Antonio Spurs,22013,2014-03-12
1610612761,Toronto Raptors,1,1,0,1.0,48.0,100.0,90.1,9.9,0.514,1.12,14.1,0.333,0.813,0.581,0.168,0.466,0.51,98.78,0.606,10,Toronto Raptors,22013,2014-03-12
1610612762,Utah Jazz,1,0,1,0.0,48.0,107.2,117.0,-9.9,0.575,2.09,17.9,0.244,0.853,0.506,0.117,0.5,0.536,93.26,0.465,10,Utah Jazz,22013,2014-03-12
1610612764,Washington Wizards,1,0,1,0.0,48.0,92.4,109.3,-16.8,0.457,1.14,13.8,0.186,0.763,0.457,0.152,0.482,0.494,90.82,0.371,10,Washington Wizards,22013,2014-03-12
1610612737,Atlanta Hawks,1,0,1,0.0,48.0,101.7,115.9,-14.2,0.75,1.5,19.4,0.237,0.806,0.514,0.177,0.5,0.551,90.52,0.425,10,Atlanta Hawks,22013,2014-04-02
1610612738,Boston Celtics,1,0,1,0.0,48.0,91.8,122.6,-30.8,0.625,1.25,15.4,0.222,0.76,0.414,0.16,0.414,0.488,98.22,0.314,10,Boston Celtics,22013,2014-04-02
1610612751,Brooklyn Nets,1,0,1,0.0,48.0,93.8,126.7,-32.9,0.423,0.69,10.5,0.179,0.64,0.359,0.185,0.462,0.524,86.56,0.286,10,Brooklyn Nets,22013,2014-04-02
1610612766,Charlotte Bobcats,1,1,0,1.0,48.0,130.3,94.5,35.8,0.762,3.56,23.6,0.265,0.844,0.595,0.095,0.608,0.651,96.42,0.689,10,Charlotte Bobcats,22013,2014-04-02
1610612741,Chicago Bulls,1,1,0,1.0,48.0,115.9,101.7,14.2,0.675,2.08,21.7,0.194,0.763,0.486,0.143,0.59,0.621,90.52,0.575,10,Chicago Bulls,22013,2014-04-02
1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,125.8,102.3,23.5,0.622,2.33,21.8,0.194,0.775,0.521,0.127,0.635,0.672,95.18,0.638,10,Cleveland Cavaliers,22013,2014-04-02
1610612743,Denver Nuggets,1,1,0,1.0,48.0,129.2,104.1,25.2,0.635,3.0,22.4,0.19,0.8,0.488,0.104,0.647,0.665,104.4,0.614,10,Denver Nuggets,22013,2014-04-02
1610612765,Detroit Pistons,1,0,1,0.0,48.0,99.7,112.8,-13.1,0.471,2.67,12.6,0.315,0.75,0.5,0.064,0.403,0.446,91.94,0.402,10,Detroit Pistons,22013,2014-04-02
1610612744,Golden State Warriors,1,0,1,0.0,48.0,94.3,113.6,-19.3,0.583,1.62,17.0,0.159,0.765,0.423,0.136,0.471,0.503,96.54,0.358,10,Golden State Warriors,22013,2014-04-02
1610612745,Houston Rockets,1,0,1,0.0,48.0,97.9,103.7,-5.8,0.528,1.27,14.2,0.233,0.925,0.566,0.143,0.466,0.514,104.18,0.461,10,Houston Rockets,22013,2014-04-02
1610612754,Indiana Pacers,1,1,0,1.0,48.0,112.8,99.7,13.1,0.615,2.4,19.4,0.25,0.685,0.5,0.112,0.525,0.564,91.94,0.598,10,Indiana Pacers,22013,2014-04-02
1610612746,Los Angeles Clippers,1,1,0,1.0,48.0,116.4,115.5,0.9,0.486,1.29,14.5,0.294,0.65,0.486,0.146,0.538,0.607,94.86,0.549,10,Los Angeles Clippers,22013,2014-04-02
1610612747,Los Angeles Lakers,1,0,1,0.0,48.0,101.2,109.3,-8.1,0.703,2.6,18.5,0.264,0.826,0.525,0.099,0.448,0.487,99.34,0.478,10,Los Angeles Lakers,22013,2014-04-02
1610612763,Memphis Grizzlies,1,0,1,0.0,48.0,90.1,112.0,-21.9,0.6,2.18,18.1,0.244,0.692,0.452,0.113,0.442,0.451,94.34,0.379,10,Memphis Grizzlies,22013,2014-04-02
1610612748,Miami Heat,1,1,0,1.0,48.0,112.7,88.5,24.2,0.564,2.2,19.1,0.205,0.711,0.455,0.117,0.565,0.577,86.06,0.629,10,Miami Heat,22013,2014-04-02
1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,88.5,112.7,-24.2,0.563,0.86,15.5,0.289,0.795,0.545,0.241,0.466,0.5,86.06,0.371,10,Milwaukee Bucks,22013,2014-04-02
1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,112.0,90.1,21.9,0.721,2.07,23.1,0.308,0.756,0.548,0.165,0.562,0.579,94.34,0.621,10,Minnesota Timberwolves,22013,2014-04-02
1610612740,New Orleans Pelicans,1,0,1,0.0,48.0,104.1,129.2,-25.2,0.6,1.24,15.9,0.2,0.81,0.512,0.165,0.486,0.57,104.4,0.386,10,New Orleans Pelicans,22013,2014-04-02
1610612752,New York Knicks,1,1,0,1.0,48.0,126.7,93.8,32.9,0.5,1.24,18.0,0.36,0.821,0.641,0.196,0.679,0.698,86.56,0.714,10,New York Knicks,22013,2014-04-02
1610612753,Orlando Magic,1,0,1,0.0,48.0,102.3,125.8,-23.5,0.6,1.24,16.7,0.225,0.806,0.479,0.177,0.513,0.558,95.18,0.362,10,Orlando Magic,22013,2014-04-02
