TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS,SEASON_ID,GAME_DATE
1610612766,Charlotte Hornets,1,1,0,1.0,48.0,116.3,101.2,15.1,0.674,1.94,21.3,0.341,0.811,0.564,0.159,0.568,0.594,100.66,0.586,10,Charlotte Hornets,21999,2000-01-27
1610612739,Cleveland Cavaliers,1,1,0,1.0,48.0,96.3,83.0,13.3,0.794,1.23,18.6,0.279,0.72,0.516,0.208,0.455,0.532,107.2,0.663,10,Cleveland Cavaliers,21999,2000-01-27
1610612742,Dallas Mavericks,1,1,0,1.0,48.0,98.8,92.9,5.9,0.659,1.69,19.8,0.22,0.698,0.464,0.16,0.5,0.531,98.52,0.543,10,Dallas Mavericks,21999,2000-01-27
1610612765,Detroit Pistons,1,0,1,0.0,48.0,101.2,116.3,-15.1,0.686,1.14,18.2,0.189,0.659,0.436,0.208,0.527,0.588,100.66,0.414,10,Detroit Pistons,21999,2000-01-27
1610612744,Golden State Warriors,1,1,0,1.0,48.0,114.0,113.6,0.5,0.585,2.0,17.4,0.317,0.58,0.462,0.119,0.523,0.565,98.84,0.514,10,Golden State Warriors,21999,2000-01-27
1610612745,Houston Rockets,1,0,1,0.0,48.0,113.6,114.0,-0.5,0.632,2.18,16.9,0.42,0.683,0.538,0.114,0.456,0.515,98.84,0.486,10,Houston Rockets,21999,2000-01-27
1610612746,Los Angeles Clippers,1,0,1,0.0,48.0,92.9,98.8,-5.9,0.548,0.81,13.4,0.302,0.78,0.536,0.217,0.422,0.506,98.52,0.457,10,Los Angeles Clippers,21999,2000-01-27
1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,84.9,103.7,-18.9,0.5,1.13,14.0,0.238,0.638,0.449,0.159,0.411,0.448,91.48,0.391,10,Minnesota Timberwolves,21999,2000-01-27
1610612751,New Jersey Nets,1,0,1,0.0,48.0,113.9,111.0,2.9,0.556,1.18,16.4,0.257,0.829,0.543,0.183,0.57,0.623,95.2,0.48,10,New Jersey Nets,21999,2000-01-27
1610612753,Orlando Magic,1,0,1,0.0,48.0,83.0,96.3,-13.3,0.657,0.82,15.8,0.28,0.721,0.484,0.258,0.437,0.476,107.2,0.337,10,Orlando Magic,21999,2000-01-27
1610612757,Portland Trail Blazers,1,1,0,1.0,48.0,93.2,84.9,8.3,0.556,1.11,16.5,0.303,0.76,0.578,0.197,0.494,0.511,89.74,0.626,10,Portland Trail Blazers,21999,2000-01-27
1610612759,San Antonio Spurs,1,1,0,1.0,48.0,103.7,84.9,18.9,0.556,1.67,15.9,0.362,0.762,0.551,0.135,0.446,0.491,91.48,0.609,10,San Antonio Spurs,21999,2000-01-27
1610612762,Utah Jazz,1,0,1,0.0,48.0,84.9,93.2,-8.3,0.72,2.0,15.2,0.24,0.697,0.422,0.102,0.342,0.411,89.74,0.374,10,Utah Jazz,21999,2000-01-27
1610612763,Vancouver Grizzlies,1,1,0,1.0,48.0,111.0,113.9,-2.9,0.575,2.09,18.2,0.171,0.743,0.457,0.113,0.531,0.585,95.2,0.52,10,Vancouver Grizzlies,21999,2000-01-27
1610612738,Boston Celtics,1,0,1,0.0,48.0,96.2,123.4,-27.3,0.71,1.29,17.7,0.256,0.828,0.5,0.184,0.46,0.52,91.24,0.306,10,Boston Celtics,21999,2000-01-26
1610612749,Milwaukee Bucks,1,1,0,1.0,48.0,104.8,99.3,5.6,0.55,1.38,15.3,0.3,0.627,0.477,0.15,0.472,0.529,105.8,0.553,10,Milwaukee Bucks,21999,2000-01-26
1610612751,New Jersey Nets,1,0,1,0.0,48.0,95.0,100.5,-5.4,0.472,1.42,13.3,0.286,0.574,0.427,0.124,0.433,0.466,95.68,0.454,10,New Jersey Nets,21999,2000-01-26
1610612753,Orlando Magic,1,1,0,1.0,48.0,123.4,96.2,27.3,0.641,2.27,20.8,0.172,0.744,0.5,0.122,0.615,0.661,91.24,0.694,10,Orlando Magic,21999,2000-01-26
1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,91.2,99.5,-8.3,0.636,1.75,15.2,0.393,0.721,0.535,0.126,0.378,0.413,94.42,0.415,10,Philadelphia 76ers,21999,2000-01-26
1610612756,Phoenix Suns,1,1,0,1.0,48.0,99.5,91.2,8.3,0.788,1.53,19.8,0.279,0.607,0.465,0.182,0.474,0.526,94.42,0.585,10,Phoenix Suns,21999,2000-01-26
1610612758,Sacramento Kings,1,0,1,0.0,48.0,99.3,104.8,-5.6,0.737,1.65,18.1,0.373,0.7,0.523,0.162,0.448,0.474,105.8,0.447,10,Sacramento Kings,21999,2000-01-26
1610612760,Seattle SuperSonics,1,1,0,1.0,48.0,100.5,95.0,5.4,0.486,1.0,13.6,0.426,0.714,0.573,0.19,0.459,0.492,95.68,0.546,10,Seattle SuperSonics,21999,2000-01-26
1610612761,Toronto Raptors,1,1,0,1.0,48.0,118.9,107.2,11.7,0.778,2.69,24.0,0.25,0.818,0.507,0.129,0.584,0.612,99.46,0.564,10,Toronto Raptors,21999,2000-01-26
1610612762,Utah Jazz,1,0,1,0.0,48.0,109.5,128.3,-18.8,0.763,2.42,22.4,0.263,0.656,0.443,0.133,0.539,0.56,90.44,0.413,10,Utah Jazz,21999,2000-01-26
1610612763,Vancouver Grizzlies,1,1,0,1.0,48.0,128.3,109.5,18.8,0.489,2.0,17.8,0.344,0.737,0.557,0.122,0.608,0.641,90.44,0.587,10,Vancouver Grizzlies,21999,2000-01-26
1610612764,Washington Wizards,1,0,1,0.0,48.0,107.2,118.9,-11.7,0.6,1.5,18.8,0.182,0.75,0.493,0.163,0.555,0.597,99.46,0.436,10,Washington Wizards,21999,2000-01-26
1610612737,Atlanta Hawks,1,1,0,1.0,48.0,108.9,99.2,9.8,0.395,1.25,12.4,0.419,0.667,0.553,0.136,0.464,0.51,88.94,0.586,10,Atlanta Hawks,21999,2000-01-25
1610612738,Boston Celtics,1,0,1,0.0,48.0,92.7,128.1,-35.4,0.559,1.36,14.7,0.298,0.611,0.434,0.146,0.412,0.464,92.88,0.302,10,Boston Celtics,21999,2000-01-25
1610612766,Charlotte Hornets,1,0,1,0.0,48.0,92.5,103.3,-10.8,0.703,1.3,18.2,0.213,0.865,0.5,0.187,0.471,0.51,106.74,0.439,10,Charlotte Hornets,21999,2000-01-25
1610612741,Chicago Bulls,1,0,1,0.0,48.0,99.2,108.9,-9.8,0.469,1.15,12.3,0.333,0.581,0.447,0.145,0.42,0.475,88.94,0.414,10,Chicago Bulls,21999,2000-01-25
1610612739,Cleveland Cavaliers,1,1,0,1.0,53.0,104.5,97.1,7.3,0.675,1.8,18.2,0.217,0.72,0.479,0.135,0.483,0.547,100.17,0.604,10,Cleveland Cavaliers,21999,2000-01-25
1610612742,Dallas Mavericks,1,1,0,1.0,48.0,115.1,101.5,13.7,0.619,1.63,18.4,0.311,0.519,0.423,0.157,0.523,0.587,101.58,0.589,10,Dallas Mavericks,21999,2000-01-25
