TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS,SEASON_ID,GAME_DATE
1610612738,Boston Celtics,1,0,1,0.0,48.0,90.0,99.6,-9.7,0.484,1.67,13.6,0.143,0.66,0.416,0.101,0.417,0.466,89.12,0.448,10,Boston Celtics,22011,2012-02-16
1610612741,Chicago Bulls,1,1,0,1.0,48.0,99.6,90.0,9.7,0.9,1.59,20.4,0.34,0.857,0.584,0.19,0.461,0.504,89.12,0.552,10,Chicago Bulls,22011,2012-02-16
1610612754,Indiana Pacers,1,1,0,1.0,48.0,105.2,95.6,9.5,0.5,1.33,13.3,0.356,0.706,0.506,0.136,0.438,0.503,90.24,0.546,10,Indiana Pacers,22011,2012-02-16
1610612746,Los Angeles Clippers,1,1,0,1.0,48.0,82.8,80.8,2.1,0.367,0.65,9.6,0.341,0.805,0.573,0.19,0.397,0.428,88.64,0.533,10,Los Angeles Clippers,22011,2012-02-16
1610612751,New Jersey Nets,1,0,1,0.0,48.0,95.6,105.2,-9.5,0.371,0.65,11.3,0.294,0.644,0.494,0.217,0.493,0.536,90.24,0.454,10,New Jersey Nets,22011,2012-02-16
1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,80.8,82.8,-2.1,0.481,0.76,11.9,0.195,0.659,0.427,0.193,0.423,0.45,88.64,0.467,10,Portland Trail Blazers,22011,2012-02-16
1610612766,Charlotte Bobcats,1,1,0,1.0,48.0,107.6,97.5,10.0,0.676,1.79,20.3,0.194,0.712,0.5,0.154,0.541,0.583,92.22,0.596,10,Charlotte Bobcats,22011,2012-02-17
1610612739,Cleveland Cavaliers,1,0,1,0.0,48.0,96.0,120.9,-24.9,0.533,1.23,13.5,0.279,0.639,0.443,0.143,0.434,0.485,91.22,0.345,10,Cleveland Cavaliers,22011,2012-02-17
1610612742,Dallas Mavericks,1,1,0,1.0,48.0,87.3,83.9,3.4,0.645,1.25,16.0,0.239,0.755,0.515,0.17,0.414,0.461,91.64,0.522,10,Dallas Mavericks,22011,2012-02-17
1610612743,Denver Nuggets,1,0,1,0.0,48.0,111.0,109.2,1.8,0.488,1.33,15.9,0.326,0.605,0.457,0.163,0.542,0.561,93.14,0.453,10,Denver Nuggets,22011,2012-02-17
1610612765,Detroit Pistons,1,1,0,1.0,48.0,114.0,108.3,5.7,0.488,1.75,15.3,0.333,0.8,0.545,0.12,0.495,0.548,99.84,0.51,10,Detroit Pistons,22011,2012-02-17
1610612744,Golden State Warriors,1,0,1,0.0,48.0,92.3,113.5,-21.2,0.581,1.0,13.4,0.379,0.724,0.494,0.191,0.388,0.443,95.56,0.294,10,Golden State Warriors,22011,2012-02-17
1610612745,Houston Rockets,1,0,1,0.0,48.0,104.9,119.2,-14.3,0.5,1.67,16.5,0.205,0.581,0.371,0.128,0.529,0.548,93.26,0.381,10,Houston Rockets,22011,2012-02-17
1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,106.2,92.8,13.4,0.591,1.3,18.6,0.231,0.878,0.591,0.191,0.56,0.593,105.64,0.586,10,Los Angeles Lakers,22011,2012-02-17
1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,109.2,111.0,-1.8,0.61,1.32,18.6,0.395,0.674,0.543,0.201,0.537,0.57,93.14,0.547,10,Memphis Grizzlies,22011,2012-02-17
1610612748,Miami Heat,1,1,0,1.0,48.0,120.9,96.0,24.9,0.7,1.65,21.1,0.361,0.721,0.557,0.185,0.595,0.632,91.22,0.655,10,Miami Heat,22011,2012-02-17
1610612749,Milwaukee Bucks,1,0,1,0.0,48.0,86.3,100.6,-14.3,0.545,1.38,14.0,0.231,0.732,0.452,0.132,0.4,0.436,95.96,0.362,10,Milwaukee Bucks,22011,2012-02-17
1610612750,Minnesota Timberwolves,1,1,0,1.0,48.0,119.2,104.9,14.3,0.558,1.26,18.4,0.419,0.795,0.629,0.204,0.591,0.637,93.26,0.619,10,Minnesota Timberwolves,22011,2012-02-17
1610612740,New Orleans Hornets,1,1,0,1.0,48.0,94.6,90.7,3.9,0.719,1.28,18.2,0.22,0.651,0.44,0.191,0.473,0.523,93.94,0.548,10,New Orleans Hornets,22011,2012-02-17
1610612752,New York Knicks,1,0,1,0.0,48.0,90.7,94.6,-3.9,0.419,0.62,10.7,0.349,0.78,0.56,0.224,0.44,0.484,93.94,0.452,10,New York Knicks,22011,2012-02-17
1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,113.5,92.3,21.2,0.615,1.26,18.6,0.276,0.621,0.506,0.196,0.595,0.64,95.56,0.706,10,Oklahoma City Thunder,22011,2012-02-17
1610612753,Orlando Magic,1,1,0,1.0,48.0,100.6,86.3,14.3,0.606,1.18,16.1,0.268,0.769,0.548,0.182,0.493,0.538,95.96,0.638,10,Orlando Magic,22011,2012-02-17
1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,83.9,87.3,-3.4,0.655,2.38,15.7,0.245,0.761,0.485,0.09,0.343,0.397,91.64,0.478,10,Philadelphia 76ers,22011,2012-02-17
1610612756,Phoenix Suns,1,0,1,0.0,48.0,92.8,106.2,-13.4,0.78,1.88,22.1,0.122,0.769,0.409,0.159,0.5,0.517,105.64,0.414,10,Phoenix Suns,22011,2012-02-17
1610612758,Sacramento Kings,1,0,1,0.0,48.0,108.3,114.0,-5.7,0.581,2.08,18.8,0.2,0.667,0.455,0.12,0.523,0.564,99.84,0.49,10,Sacramento Kings,22011,2012-02-17
1610612761,Toronto Raptors,1,0,1,0.0,48.0,97.5,107.6,-10.0,0.429,1.25,12.2,0.288,0.806,0.5,0.129,0.429,0.472,92.22,0.404,10,Toronto Raptors,22011,2012-02-17
1610612762,Utah Jazz,1,1,0,1.0,48.0,114.7,101.6,13.1,0.511,1.5,17.5,0.341,0.721,0.536,0.161,0.556,0.585,98.9,0.577,10,Utah Jazz,22011,2012-02-17
1610612764,Washington Wizards,1,0,1,0.0,48.0,101.6,114.7,-13.1,0.368,0.93,11.3,0.279,0.659,0.464,0.152,0.464,0.524,98.9,0.423,10,Washington Wizards,22011,2012-02-17
1610612737,Atlanta Hawks,1,0,1,0.0,48.0,86.5,94.5,-8.0,0.452,1.27,11.6,0.309,0.682,0.475,0.122,0.383,0.406,90.56,0.425,10,Atlanta Hawks,22011,2012-02-14
1610612741,Chicago Bulls,1,1,0,1.0,48.0,121.7,117.0,4.7,0.75,2.54,23.3,0.237,0.646,0.465,0.131,0.577,0.634,98.88,0.565,10,Chicago Bulls,22011,2012-02-14
1610612743,Denver Nuggets,1,1,0,1.0,48.0,100.0,83.4,16.7,0.475,0.73,13.8,0.263,0.679,0.511,0.239,0.538,0.586,109.66,0.652,10,Denver Nuggets,22011,2012-02-14
1610612765,Detroit Pistons,1,0,1,0.0,48.0,96.9,100.9,-4.0,0.564,1.57,16.8,0.268,0.727,0.506,0.143,0.482,0.5,98.04,0.479,10,Detroit Pistons,22011,2012-02-14
1610612745,Houston Rockets,1,0,1,0.0,48.0,90.7,103.1,-12.4,0.467,0.78,11.6,0.357,0.69,0.493,0.197,0.404,0.469,90.9,0.41,10,Houston Rockets,22011,2012-02-14
1610612754,Indiana Pacers,1,0,1,0.0,48.0,90.2,112.4,-22.2,0.455,0.88,12.4,0.146,0.703,0.41,0.17,0.447,0.507,96.58,0.344,10,Indiana Pacers,22011,2012-02-14
1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,94.5,86.5,8.0,0.541,1.18,16.0,0.318,0.691,0.525,0.187,0.488,0.489,90.56,0.575,10,Los Angeles Lakers,22011,2012-02-14
1610612763,Memphis Grizzlies,1,1,0,1.0,48.0,103.1,90.7,12.4,0.429,0.88,13.1,0.31,0.643,0.507,0.188,0.514,0.565,90.9,0.59,10,Memphis Grizzlies,22011,2012-02-14
1610612748,Miami Heat,1,1,0,1.0,48.0,112.4,90.2,22.2,0.486,0.89,14.0,0.297,0.854,0.59,0.203,0.536,0.615,96.58,0.656,10,Miami Heat,22011,2012-02-14
1610612752,New York Knicks,1,1,0,1.0,48.0,92.9,98.2,-5.3,0.697,1.44,17.6,0.268,0.697,0.459,0.165,0.45,0.49,92.74,0.458,10,New York Knicks,22011,2012-02-14
1610612760,Oklahoma City Thunder,1,1,0,1.0,48.0,119.4,89.9,29.5,0.571,1.6,18.3,0.378,0.648,0.538,0.161,0.578,0.604,93.76,0.707,10,Oklahoma City Thunder,22011,2012-02-14
1610612756,Phoenix Suns,1,0,1,0.0,48.0,83.4,100.0,-16.7,0.606,0.95,13.5,0.321,0.737,0.489,0.19,0.379,0.428,109.66,0.348,10,Phoenix Suns,22011,2012-02-14
1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,113.7,131.7,-18.1,0.65,2.36,19.4,0.279,0.613,0.419,0.115,0.512,0.563,95.0,0.447,10,Portland Trail Blazers,22011,2012-02-14
1610612758,Sacramento Kings,1,0,1,0.0,48.0,117.0,121.7,-4.7,0.5,1.5,15.4,0.354,0.763,0.535,0.142,0.522,0.568,98.88,0.435,10,Sacramento Kings,22011,2012-02-14
1610612759,San Antonio Spurs,1,1,0,1.0,48.0,100.9,96.9,4.0,0.639,1.77,17.3,0.273,0.732,0.494,0.133,0.47,0.51,98.04,0.521,10,San Antonio Spurs,22011,2012-02-14
1610612761,Toronto Raptors,1,0,1,0.0,48.0,98.2,92.9,5.3,0.595,1.16,18.2,0.303,0.732,0.541,0.214,0.534,0.546,92.74,0.542,10,Toronto Raptors,22011,2012-02-14
1610612762,Utah Jazz,1,0,1,0.0,48.0,89.9,119.4,-29.5,0.531,1.31,13.0,0.352,0.622,0.462,0.137,0.372,0.423,93.76,0.293,10,Utah Jazz,22011,2012-02-14
1610612764,Washington Wizards,1,1,0,1.0,48.0,131.7,113.7,18.1,0.438,1.31,16.5,0.387,0.721,0.581,0.17,0.656,0.688,95.0,0.553,10,Washington Wizards,22011,2012-02-14
